platform,brand,ad_format,creative_theme,cta_type,audience_segment,language,has_offer,has_expert,d1,iqs,source_dataset,d7,d30,lift,platform_e,brand_e,ad_format_e,creative_theme_e,cta_type_e,audience_segment_e,language_e,source_dataset_e
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.08187639814596136,0.047368830581720256,0.47007388482068024,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.17481451753150767,0.10672568030260449,0.47135871162827575,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.18618544861189107,0.09051386538992064,0.5110509617729865,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.1649431807135134,0.07346010050124314,0.48933904239015436,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.2266632424256344,0.14316510084498513,0.5465347931943143,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Tamil,0,0,0.45,80.0,09,0.18499818428412337,0.08979643623199957,0.3064105068151061,0,9,5,2,8,34,8,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.20162558660997204,0.12869762775976581,0.6075708305960458,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.25268413690072866,0.161860467316845,0.7712917373892766,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.16950688476920409,0.10873081943661,0.5032305645454561,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.20023787913721477,0.10141615497873555,0.4547427539234752,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.1016192950970126,0.04953932352929461,0.42447539613885604,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.16483826974844687,0.0858926488437363,0.5920264570012953,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.1612521831047151,0.07077669573263964,0.4410237924146279,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.14376558647399726,0.0738036688726908,0.5318113143183786,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.21034900665145384,0.11758081743559662,0.5284683237397826,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Telugu,0,0,0.45,80.0,09,0.15766435063587167,0.07845218344985888,0.3506412760775446,0,9,5,2,8,34,9,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.17912073106206797,0.09240313488118763,0.7631577229541067,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.2501135434325098,0.14905117696711762,0.7904120319696192,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.24347914086642844,0.13549339154527232,0.5353645795209659,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.24540353244431654,0.15262371348650883,0.43418396219777367,12,13,17,14,13,19,1,2
Facebook,Mamaearth,Image,Discount,Shop Now,,English,1,0,0.19239459743979428,39.8308971522141,manual,0.0851508090225083,0.044794561596332716,0.40037297917376163,0,22,5,5,13,13,1,3
Facebook,Mamaearth,Video,Testimonial,Buy Now,,Hinglish,0,0,0.4096932478127996,46.52893722989788,manual,0.24713180223239123,0.12399449858341513,0.7967688697267532,0,22,17,28,3,13,4,3
Facebook,FirstCry,Carousel,Discount,Shop Now,,English + Hindi,1,0,0.2114108761300444,40.17076461486096,manual,0.11703457172655693,0.06418948950970665,0.438467282790602,0,6,1,5,13,13,2,3
Google,FirstCry,Image,Discount,Buy Now,,English,1,0,0.19338824160398774,39.02043688503569,manual,0.1035698044334968,0.05303309238621925,0.38638974094072476,1,6,5,5,3,13,1,3
Facebook,Pampers India,Video,Emotional,Learn More,,English,0,0,0.34279981343364796,48.72905405321599,manual,0.1740902251616596,0.0770056014205285,0.5891672821887005,0,33,17,9,11,13,1,3
Google,Pampers India,Image,Product Focus,Shop Now,,English,0,0,0.29945873385109634,45.10340584079539,manual,0.13593748675823183,0.07561574391935881,0.6428313057293901,1,33,5,24,13,13,1,3
Facebook,BabyChakra,Video,Informational,Install Now,,English,0,0,0.34464984543511507,46.603165270269926,manual,0.20813348472047472,0.08442795463355134,0.6802324005572727,0,3,17,16,9,13,1,3
Google,BabyChakra,Image,Community,Download,,Hindi,0,0,0.34242439200633173,42.663733031267654,manual,0.16311604776847755,0.08061774732120487,0.25815133386838673,1,3,5,2,5,13,3,3
Facebook,Healofy,Image,Community,Download,,Hindi,0,0,0.3005104765856003,49.38369338025451,manual,0.13768081670161303,0.0751708416280237,0.36205365244113547,0,9,5,2,5,13,3,3
Google,Healofy,Video,Informational,Install Now,,Hinglish,0,0,0.34214252485675956,52.60505680401481,manual,0.17360711478324026,0.0827703899254451,0.7419892951494848,1,9,17,16,9,13,4,3
Facebook,Huggies India,Video,Emotional,Shop Now,,English,0,0,0.34450305074076487,47.28121467641862,manual,0.17336151371635156,0.10760669444629974,0.40942077164091084,0,14,17,9,13,13,1,3
Google,Huggies India,Image,Product Focus,Buy Now,,English,0,0,0.3179033241810809,45.149236363416826,manual,0.15225246895434408,0.07794903160736279,0.690497962730643,1,14,5,24,3,13,1,3
Facebook,Himalaya BabyCare,Image,Expert,Shop Now,,English,0,1,0.3716900532702853,51.93893136022745,manual,0.25099058785074735,0.1720370932009386,0.817742592303912,0,12,5,11,13,13,1,3
Google,Himalaya BabyCare,Image,Product Focus,Buy Now,,English,0,0,0.2917181992195637,45.60521908222849,manual,0.1665008608301189,0.095460080941369,0.6260642225223664,1,12,5,24,3,13,1,3
Facebook,Johnson's Baby,Video,Emotional,Learn More,,English,0,0,0.34436208778862726,45.166666099213636,manual,0.1448315759923912,0.0678268753466153,0.5339570249804818,0,16,17,9,11,13,1,3
Google,Johnson's Baby,Image,Expert,Shop Now,,English,0,1,0.3397580014469804,50.78308601898409,manual,0.23608652453960846,0.14630320746038614,0.8253625259197953,1,16,5,11,13,13,1,3
Facebook,Chicco India,Carousel,Product Focus,Shop Now,,English,0,0,0.32225464736064,46.0371322043541,manual,0.15601454623045913,0.09356435557504625,0.5699966128232833,0,5,1,24,13,13,1,3
Google,Sebamed Baby,Image,Expert,Buy Now,,English,0,1,0.37580416911383485,47.06689472492654,manual,0.21738237876936553,0.1455125127653154,0.5940177727586269,1,38,5,11,3,13,1,3
Facebook,MamyPoko Pants,Video,Emotional,Shop Now,,Hindi,0,0,0.33454368313958815,51.458761300432194,manual,0.136651045429859,0.0847866448350021,0.4524275010165218,0,23,17,9,13,13,3,3
Google,MamyPoko Pants,Image,Discount,Buy Now,,English,1,0,0.19395620035933478,46.045957558908704,manual,0.08941917368954934,0.04871497290885394,0.4100489862249704,1,23,5,5,3,13,1,3
Facebook,Meesho,Image,Discount,Shop Now,,Hinglish,1,0,0.1472923976921601,39.23656881865656,manual,0.08405129197215465,0.04368583002104447,0.3030170521675709,0,24,5,5,13,13,4,3
Google,Flipkart,Carousel,Discount,Buy Now,,English,1,0,0.13320879624247095,38.32603144248139,manual,0.07332939934681655,0.034941586315918455,0.2995443973765793,1,7,1,5,3,13,1,3
Google,Amazon India,Image,Discount,Shop Now,,English,1,0,0.16982749142496584,46.10538961372683,manual,0.06353538185656468,0.03487079651969094,0.29763679600596143,1,1,5,5,13,13,1,3
Facebook,BYJU'S Early Learn,Video,Informational,Sign Up,,English,0,0,0.3823488690837492,47.590825604598926,manual,0.16632496370185954,0.08604589695482831,0.7865370740039113,0,2,17,16,15,13,1,3
Google,Khan Academy Kids,Image,Educational,Download,,English,0,1,0.36662627123997416,50.943145411306475,manual,0.2230070258512345,0.14349697626756933,0.8012513680148724,1,17,5,8,5,13,1,3
Facebook,Huggies India,Image,Emotional,Shop Now,,English,0,0,0.2684015917083133,50.13325105577362,manual,0.10903389973446317,0.05195097793936116,0.41182657899700026,0,14,5,9,13,13,1,3
Google,Cetaphil Baby,Video,Expert,Buy Now,,English,0,1,0.3624118367807994,52.62101480535706,manual,0.2622322046183767,0.13888465055611435,0.7912078051755347,1,4,17,11,3,13,1,3
Facebook,Pediasure India,Video,Product Focus,Learn More,,Hindi,0,0,0.3302956320627651,47.895265990103596,manual,0.17444232701044654,0.08629047263078723,0.6225210749578061,0,35,17,24,11,13,3,3
Facebook,Chicco India,Carousel,Discount,Buy Now,,English,1,0,0.2397302475460626,43.763862378709064,manual,0.0774688487041185,0.03777470831182302,0.528012121471712,0,5,1,5,3,13,1,3
Facebook,MamyPoko Pants,Video,Discount,Buy Now,,Hindi,1,0,0.20645101573297023,45.78903547958193,manual,0.10460900082288797,0.04928149922479915,0.23263980357200337,0,23,17,5,3,13,3,3
Facebook,Chicco India,Video,Discount,Buy Now,,English,1,0,0.21328862492718334,45.34756127473983,manual,0.07284321921512493,0.0309812139505497,0.4344072263835481,0,5,17,5,3,13,1,3
Facebook,Sebamed Baby,Image,Expert,Buy Now,,English,0,1,0.3750740764904211,55.402923617231814,manual,0.2210884994723906,0.12298360970254368,0.6992883313810301,0,38,5,11,3,13,1,3
Facebook,Johnson's Baby,Image,Expert,Shop Now,,Hinglish,0,1,0.38109765948757673,45.10463627586676,manual,0.3075656618760978,0.16978059725352387,0.7086903603462362,0,16,5,11,13,13,4,3
Facebook,Meesho,Video,Product Focus,Shop Now,,English,0,0,0.29712508961803014,52.73394122849856,manual,0.2098178042506863,0.12344884491541046,0.5721594349522794,0,24,17,24,13,13,1,3
Facebook,Healofy,Image,Informational,Download,,Hinglish,0,0,0.28994593264733987,46.35846589794777,manual,0.15792092176150963,0.08182461669547607,0.6697980108780739,0,9,5,16,5,13,4,3
Facebook,MamyPoko Pants,Video,Product Focus,Buy Now,,Hinglish,0,0,0.2727475208057688,50.057237693411196,manual,0.19083886495460137,0.0888086248846153,0.5510425941658317,0,23,17,24,3,13,4,3
Google,Himalaya BabyCare,Image,Product Focus,Buy Now,,Hindi,0,0,0.27332354334004494,47.197419721036816,manual,0.166585661208372,0.09051110578691962,0.6440438943632075,1,12,5,24,3,13,3,3
Facebook,BabyChakra,Video,Expert,Download,,Hinglish,0,1,0.4492048068911989,54.346165706356324,manual,0.2561593928471864,0.13248269197147228,0.7324390086856338,0,3,17,11,5,13,4,3
Facebook,Meesho,Image,Product Focus,Shop Now,,Hindi,0,0,0.2392203962288163,43.2008355401579,manual,0.16070526411467362,0.07161866661772094,0.5979678411299574,0,24,5,24,13,13,3,3
Google,Healofy,Image,Informational,Download,,Hinglish,0,0,0.33410676575760573,49.40411136452489,manual,0.19214959429444392,0.10757098605973223,0.5564265320269884,1,9,5,16,5,13,4,3
Google,Cetaphil Baby,Image,Product Focus,Buy Now,,English,0,0,0.3077439144385794,47.48316065219452,manual,0.15262220890070555,0.07063252479649831,0.531207363688723,1,4,5,24,3,13,1,3
Google,Healofy,Image,Testimonial,Download,,English,0,0,0.3571959229203352,49.50066503607555,manual,0.18413974373202985,0.0862197121037814,0.594905329566352,1,9,5,28,5,13,1,3
Facebook,Pediasure India,Image,Product Focus,Learn More,,English,0,0,0.31388899606654264,42.57633808063809,manual,0.19686156179230774,0.09854345323356979,0.6872624975955531,0,35,5,24,11,13,1,3
Google,Cetaphil Baby,Video,Product Focus,Buy Now,,English,0,0,0.3829428628001362,53.348408861618175,manual,0.15741832145730827,0.07554730867437151,0.4840465420899742,1,4,17,24,3,13,1,3
Facebook,Johnson's Baby,Video,Product Focus,Learn More,,English,0,0,0.31542742972381077,51.604355429113916,manual,0.15053307022502926,0.07193949539581906,0.5570509890183047,0,16,17,24,11,13,1,3
Google,Cetaphil Baby,Image,Product Focus,Learn More,,English,0,0,0.3315073122394177,48.51429049527143,manual,0.1698793518802915,0.07048707814643072,0.5324368312361738,1,4,5,24,11,13,1,3
Facebook,Amazon India,Image,Product Focus,Buy Now,,Hinglish,0,0,0.26638348191239425,47.35302072246169,manual,0.14496736982475922,0.07322251648525503,0.6181434820642964,0,1,5,24,3,13,4,3
Facebook,BYJU'S Early Learn,Video,Educational,Install Now,,English,0,1,0.41244456603889257,51.51598047426578,manual,0.30067709107060553,0.1819114169787056,0.7416042750693044,0,2,17,8,9,13,1,3
Google,Cetaphil Baby,Image,Expert,Buy Now,,English,0,1,0.423390781333678,48.380452878765524,manual,0.23842711360683805,0.14827696641922572,0.6304468324073598,1,4,5,11,3,13,1,3
Google,FirstCry,Carousel,Discount,Buy Now,,English,1,0,0.2293525044577538,49.380854301089684,manual,0.10174108811726398,0.04942873191356936,0.5189082007491994,1,6,1,5,3,13,1,3
Facebook,Himalaya BabyCare,Video,Expert,Buy Now,,Hindi,0,1,0.44150407393005164,51.36395937704595,manual,0.2559398287293146,0.14645829220540127,0.7245946646791741,0,12,17,11,3,13,3,3
Google,Huggies India,Image,Product Focus,Buy Now,,Hindi,0,0,0.19290022429331258,40.48091167256388,manual,0.13593784843685477,0.05693969148216706,0.5713671671536716,1,14,5,24,3,13,3,3
Facebook,Huggies India,Image,Expert,Shop Now,,Hindi,0,1,0.3579143422222456,51.82832294331675,manual,0.23415996588845597,0.13984674155986918,0.7663047709512713,0,14,5,11,13,13,3,3
Google,Himalaya BabyCare,Image,Product Focus,Buy Now,,English,0,0,0.26798920146793564,49.71204561882369,manual,0.12738782467402748,0.07271788750487639,0.5932411218178497,1,12,5,24,3,13,1,3
Facebook,Pampers India,Image,Emotional,Buy Now,,English,0,0,0.34760476726691103,45.09342950091043,manual,0.14860749529881845,0.06647003378872002,0.5161119069337429,0,33,5,9,3,13,1,3
Facebook,Pampers India,Video,Product Focus,Shop Now,,Hindi,0,0,0.3326483998898161,51.91773044480868,manual,0.189339744880387,0.09281254269927391,0.7250981615541242,0,33,17,24,13,13,3,3
Facebook,FirstCry,Image,Discount,Buy Now,,Hinglish,1,0,0.1614171414536466,43.50297610211674,manual,0.08662830878151942,0.04192162649744825,0.4852612523308474,0,6,5,5,3,13,4,3
Google,Amazon India,Image,Discount,Shop Now,,Hinglish,1,0,0.20038085646586806,39.75917262917042,manual,0.07001256944611334,0.035992063172031054,0.2809608961141218,1,1,5,5,13,13,4,3
Google,Cetaphil Baby,Video,Expert,Learn More,,English,0,1,0.38799938406497775,47.03421507230419,manual,0.25019884354842414,0.1446690359852249,0.7662717731679346,1,4,17,11,11,13,1,3
Facebook,Healofy,Image,Community,Install Now,,Hindi,0,0,0.3289439458368821,49.391479340296776,manual,0.21382285637374443,0.11548585081638481,0.3477098955253569,0,9,5,2,9,13,3,3
Facebook,Huggies India,Video,Expert,Buy Now,,English,0,1,0.366138054821453,46.44528596487414,manual,0.23271143077183512,0.1488627697781245,0.8027797687637455,0,14,17,11,3,13,1,3
Google,Pediasure India,Image,Expert,Learn More,,Hindi,0,1,0.4115282463951838,51.785661691260295,manual,0.2504672918340595,0.1598068834476697,0.7427211724270772,1,35,5,11,11,13,3,3
Google,BabyChakra,Video,Informational,Install Now,,English,0,0,0.34720377061419627,50.782715882063506,manual,0.23092844045736394,0.11602149119289695,0.7095759621670217,1,3,17,16,9,13,1,3
Facebook,The Moms Co,Video,Discount,Buy Now,,English,1,0,0.1838507954792727,43.820982872010596,manual,0.09623358057670717,0.043994266051377934,0.33619589350244633,0,39,17,5,3,13,1,3
Facebook,Pampers India,Video,Product Focus,Shop Now,,English,0,0,0.3537903033710499,49.42475741016617,manual,0.18504352522023257,0.0917389130027694,0.564818025567961,0,33,17,24,13,13,1,3
Google,Sebamed Baby,Video,Expert,Learn More,,English,0,1,0.4366322939713436,53.210494863665595,manual,0.2713009461566917,0.16624096113116363,0.5954082422468816,1,38,17,11,11,13,1,3
Google,Cetaphil Baby,Video,Product Focus,Learn More,,English,0,0,0.3460484664114758,55.27627198582555,manual,0.18869608104293192,0.08526970760900436,0.5568551055372767,1,4,17,24,11,13,1,3
Google,Chicco India,Image,Product Focus,Buy Now,,English,0,0,0.29238318336396596,52.562545879942654,manual,0.12266395198641156,0.06446371797982044,0.6846409735613755,1,5,5,24,3,13,1,3
Facebook,Mamaearth,Video,Product Focus,Shop Now,,Hinglish,0,0,0.34740429445155796,47.05407602715107,manual,0.20154129432275145,0.0899134354015521,0.5770377515478626,0,22,17,24,13,13,4,3
Facebook,Amazon India,Image,Discount,Shop Now,,English,1,0,0.14869068845942326,42.11661347749379,manual,0.10129005650061577,0.04410197924855128,0.4788531164709264,0,1,5,5,13,13,1,3
Google,Cetaphil Baby,Video,Expert,Learn More,,English,0,1,0.39411268862756993,50.58891200109907,manual,0.2611104529157358,0.14991970440050795,0.6270837611994693,1,4,17,11,11,13,1,3
Facebook,Meesho,Video,Discount,Shop Now,,English,1,0,0.2110922799878854,40.59910749717516,manual,0.10367016268469097,0.050590715112321424,0.513070984096317,0,24,17,5,13,13,1,3
Facebook,Amazon India,Image,Discount,Buy Now,,English,1,0,0.2371275961634315,44.96812859593083,manual,0.060266053676233874,0.03349748009057166,0.3987635110027088,0,1,5,5,3,13,1,3
Google,MamyPoko Pants,Video,Discount,Shop Now,,Hindi,1,0,0.215444367138552,42.91238557944248,manual,0.07427331647819152,0.03393064289759541,0.5050859359566872,1,23,17,5,13,13,3,3
Google,Khan Academy Kids,Image,Informational,Install Now,,English,0,0,0.3180490592965478,45.50574907308181,manual,0.20111704060594007,0.09553364979484819,0.7126860441974161,1,17,5,16,9,13,1,3
Google,Mamaearth,Video,Testimonial,Buy Now,,English,0,0,0.389518759326636,48.82924882409364,manual,0.21134189185286098,0.10134894942018469,0.8241016080196111,1,22,17,28,3,13,1,3
Google,Meesho,Video,Product Focus,Shop Now,,Hindi,0,0,0.3252824284411298,49.59360763043108,manual,0.18349434688642807,0.10167989578118547,0.7395155489224234,1,24,17,24,13,13,3,3
Google,The Moms Co,Video,Testimonial,Buy Now,,Hinglish,0,0,0.37894371854666026,50.42641495666206,manual,0.2214802662031684,0.097671865509094,0.6665565433705791,1,39,17,28,3,13,4,3
Facebook,Mother Sparsh,Image,Product Focus,Buy Now,,Hinglish,0,0,0.28931618257216174,45.21756583049165,manual,0.14304538496562513,0.07051464716380142,0.5985964872411853,0,25,5,24,3,13,4,3
Facebook,Amazon India,Image,Product Focus,Shop Now,,Hinglish,0,0,0.3091753382986105,43.17189944748364,manual,0.1805760355049706,0.08798590941398049,0.6434785013764344,0,1,5,24,13,13,4,3
Facebook,MamyPoko Pants,Image,Emotional,Buy Now,,Hinglish,0,0,0.2707550693206169,43.99540814925047,manual,0.17535790377958146,0.09953083636228885,0.47022562584755323,0,23,5,9,3,13,4,3
Google,Sebamed Baby,Image,Product Focus,Buy Now,,English,0,0,0.2754173247631592,42.87573735494992,manual,0.1478090591066327,0.07892239227306734,0.7570196456613689,1,38,5,24,3,13,1,3
Facebook,Sebamed Baby,Image,Product Focus,Buy Now,,English,0,0,0.29683020388429987,46.75977768869107,manual,0.10464997395615784,0.04969446779082075,0.5715017201766303,0,38,5,24,3,13,1,3
Google,Mother Sparsh,Image,Testimonial,Shop Now,,English,0,0,0.28286529543907407,48.627994750479985,manual,0.1706331337843501,0.08176053600844851,0.7708437208524366,1,25,5,28,13,13,1,3
Facebook,Healofy,Video,Testimonial,Download,,English,0,0,0.4095562078850606,48.927539224441674,manual,0.18410883622120736,0.08536645156086752,0.6862458883145769,0,9,17,28,5,13,1,3
Google,Sebamed Baby,Image,Expert,Buy Now,,English,0,1,0.36676444083937926,45.79025778618151,manual,0.22938463897907183,0.13866782815202244,0.8211163356673561,1,38,5,11,3,13,1,3
Facebook,Mother Sparsh,Image,Testimonial,Shop Now,,Hindi,0,0,0.3041664557134973,45.253039540604654,manual,0.18569097051652875,0.09457125389749482,0.7814980397911948,0,25,5,28,13,13,3,3
Facebook,Flipkart,Carousel,Discount,Shop Now,,English,1,0,0.13018699197179195,38.30610903412606,manual,0.060132852095157646,0.02670899136379186,0.41028624496431704,0,7,1,5,13,13,1,3
Google,Pediasure India,Video,Product Focus,Learn More,,English,0,0,0.3621455365833166,44.21469390861061,manual,0.15678790376157925,0.06538216287066634,0.5987253942017337,1,35,17,24,11,13,1,3
Google,BYJU'S Early Learn,Image,Testimonial,Learn More,,Hinglish,0,0,0.33764942649276103,48.51029376061645,manual,0.197242878676796,0.10143899159527728,0.6686145535466111,1,2,5,28,11,13,4,3
Facebook,Khan Academy Kids,Video,Educational,Install Now,,English,0,1,0.3931010952579634,50.549003467386775,manual,0.291575286650355,0.16737029909991236,0.9202482349486545,0,17,17,8,9,13,1,3
Facebook,BYJU'S Early Learn,Image,Educational,Install Now,,Hinglish,0,1,0.3399571070471712,46.04176494812788,manual,0.19449972832329568,0.1127215372745912,0.7551795139301224,0,2,5,8,9,13,4,3
Facebook,Pampers India,Video,Emotional,Buy Now,,Hindi,0,0,0.3575313486420577,48.12089069124603,manual,0.2132931396169086,0.11357666030350219,0.41318626402250647,0,33,17,9,3,13,3,3
Facebook,Himalaya BabyCare,Video,Product Focus,Buy Now,,Hindi,0,0,0.2978780629791621,44.03147551121975,manual,0.17511701430303586,0.09332733281162035,0.5645657364045287,0,12,17,24,3,13,3,3
Google,Himalaya BabyCare,Video,Expert,Buy Now,,Hindi,0,1,0.3866019906677672,47.539767974348884,manual,0.25921675323576726,0.17761093420088503,0.7098163487986721,1,12,17,11,3,13,3,3
